CO_PROCEDIMENTO,CO_CID,ST_PRINCIPAL,DT_COMPETENCIA
0201010402,J91,S,202306
0201010402,J930,S,202306
0201010402,J931,S,202306
0201010402,J938,S,202306
0201010402,J941,S,202306
0201010402,J949,S,202306
0201010402,P280,S,202306
0201010402,P281,S,202306
0201010402,P288,S,202306
0201010402,S211,S,202306
0201010402,S212,S,202306
0201010402,S217,S,202306
0201010402,S218,S,202306
0201010402,S250,S,202306
0201010402,S253,S,202306
0201010402,S254,S,202306
0201010402,S255,S,202306
0201010402,S257,S,202306
0201010402,S258,S,202306
0201010402,T011,S,202306
0201010402,T041,S,202306
0201010437,N000,S,202306
0201010437,N001,S,202306
0201010437,N002,S,202306
0201010437,N003,S,202306
0201010437,N004,S,202306
0201010437,N005,S,202306
0201010437,N006,S,202306
0201010437,N007,S,202306
0201010437,N008,S,202306
0201010437,N010,S,202306
0201010437,N011,S,202306
0201010437,N012,S,202306
0201010437,N013,S,202306
0201010437,N014,S,202306
0201010437,N015,S,202306
0201010437,N016,S,202306
0201010437,N017,S,202306
0201010437,N018,S,202306
0201010437,N020,S,202306
0201010437,N021,S,202306
0201010437,N022,S,202306
0201010437,N023,S,202306
0201010437,N024,S,202306
0201010437,N025,S,202306
0201010437,N026,S,202306
0201010437,N027,S,202306
0201010437,N028,S,202306
0201010437,N030,S,202306
0201010437,N031,S,202306
0201010437,N032,S,202306
0201010437,N033,S,202306
0201010437,N034,S,202306
0201010437,N035,S,202306
0201010437,N036,S,202306
0201010437,N037,S,202306
0201010437,N038,S,202306
0201010437,N040,S,202306
0201010437,N041,S,202306
0201010437,N042,S,202306
0201010437,N043,S,202306
0201010437,N044,S,202306
0201010437,N045,S,202306
0201010437,N046,S,202306
0201010437,N047,S,202306
0201010437,N048,S,202306
0201010437,N050,S,202306
0201010437,N051,S,202306
0201010437,N052,S,202306
0201010437,N053,S,202306
0201010437,N054,S,202306
0201010437,N055,S,202306
0201010437,N056,S,202306
0201010437,N057,S,202306
0201010437,N058,S,202306
0201010437,N060,S,202306
0201010437,N068,S,202306
0201010437,N070,S,202306
0201010437,N078,S,202306
0201010437,N080,S,202306
0201010437,N085,S,202306
0201010437,N10,S,202306
0201010437,N12,S,202306
0201010437,N140,S,202306
0201010437,N141,S,202306
0201010437,N142,S,202306
0201010437,N143,S,202306
0201010437,N151,S,202306
0201010437,N158,S,202306
0201010437,N160,S,202306
0201010437,N161,S,202306
0201010437,N162,S,202306
0201010437,N163,S,202306
0201010437,N164,S,202306
0201010437,N165,S,202306
0201010437,N170,S,202306
0201010437,N171,S,202306
0201010437,N172,S,202306
0201010437,N178,S,202306
0201010437,N180,S,202306
0201010437,N188,S,202306
0201010437,N19,S,202306
0201010488,C66,S,202306
0201010488,D302,S,202306
0201010496,C675,S,202306
0201010496,C680,S,202306
0201010496,C688,S,202306
0201010496,C689,S,202306
0201010496,N211,S,202306
0201010500,C52,S,202306
0201010500,N765,S,202306
0201010500,N768,S,202306
0201010500,N804,S,202306
0201010500,N890,S,202306
0201010500,N891,S,202306
0201010500,N892,S,202306
0201010500,N894,S,202306
0201010518,C510,S,202306
0201010518,C511,S,202306
0201010518,C512,S,202306
0201010518,C518,S,202306
0201010518,D071,S,202306
0201010518,D280,S,202306
0201010518,D397,S,202306
0201010518,N766,S,202306
0201010518,N771,S,202306
0201010518,N900,S,202306
0201010518,N901,S,202306
0201010518,N902,S,202306
0201010518,N903,S,202306
0201010518,N904,S,202306
0201010526,A300,S,202306
0201010526,A301,S,202306
0201010526,A302,S,202306
0201010526,A303,S,202306
0201010526,A304,S,202306
0201010526,A305,S,202306
0201010526,A308,S,202306
0201010526,A309,S,202306
0201010526,B92,S,202306
0201010526,C000,S,202306
0201010526,C001,S,202306
0201010526,C002,S,202306
0201010526,C003,S,202306
0201010526,C004,S,202306
0201010526,C005,S,202306
0201010526,C020,S,202306
0201010526,C021,S,202306
0201010526,C022,S,202306
0201010526,C023,S,202306
0201010526,C024,S,202306
0201010526,C028,S,202306
0201010526,C060,S,202306
0201010526,D100,S,202306
0201010526,D101,S,202306
0201010526,D102,S,202306
0201010526,D103,S,202306
0201010526,K132,S,202306
0201010534,A810,S,202306
0201010534,A811,S,202306
0201010534,A812,S,202306
0201010534,A818,S,202306
0201010534,B220,S,202306
0201010534,B690,S,202306
0201010534,B699,S,202306
0201010534,C700,S,202306
0201010534,C710,S,202306
0201010534,C711,S,202306
0201010534,C712,S,202306
0201010534,C713,S,202306
0201010534,C714,S,202306
0201010534,C715,S,202306
0201010534,C716,S,202306
0201010534,C717,S,202306
0201010534,C718,S,202306
0201010534,C719,S,202306
0201010534,C722,S,202306
0201010534,C723,S,202306
0201010534,C724,S,202306
0201010534,C725,S,202306
0201010534,C728,S,202306
0201010534,C729,S,202306
0201010534,C751,S,202306
0201010534,D330,S,202306
0201010534,D331,S,202306
0201010534,D332,S,202306
0201010534,D333,S,202306
0201010534,D337,S,202306
0201010534,D339,S,202306
0201010534,D352,S,202306
0201010534,D430,S,202306
0201010534,D431,S,202306
0201010534,D432,S,202306
0201010534,D433,S,202306
0201010534,D434,S,202306
0201010534,D437,S,202306
0201010534,D439,S,202306
0201010534,D443,S,202306
0201010534,G062,S,202306
0201010534,G930,S,202306
0201010534,G934,S,202306
0201010534,R900,S,202306
0201010534,R908,S,202306
0201010550,C498,S,202306
0201010550,C760,S,202306
0201010550,C859,S,202306
0201010550,C967,S,202306
0201010569,C500,S,202306
0201010569,C501,S,202306
0201010569,C502,S,202306
0201010569,C503,S,202306
0201010569,C504,S,202306
0201010569,C505,S,202306
0201010569,C506,S,202306
0201010569,D050,S,202306
0201010569,D051,S,202306
0201010569,D057,S,202306
0201010569,D059,S,202306
0201010569,D24,S,202306
0201010569,D486,S,202306
0201010569,N63,S,202306
0201010585,C500,S,202306
0201010585,C501,S,202306
0201010585,C502,S,202306
0201010585,C503,S,202306
0201010585,C504,S,202306
0201010585,C505,S,202306
0201010585,C506,S,202306
0201010585,C508,S,202306
0201010585,C509,S,202306
0201010585,D24,S,202306
0201010585,D486,S,202306
0201010585,N600,S,202306
0201010585,N601,S,202306
0201010585,N602,S,202306
0201010585,N63,S,202306
0201010607,C500,S,202306
0201010607,C501,S,202306
0201010607,C502,S,202306
0201010607,C503,S,202306
0201010607,C504,S,202306
0201010607,C505,S,202306
0201010607,C506,S,202306
0201010607,D486,S,202306
0201010623,R934,S,202306
0201010666,C530,S,202306
0201010666,C531,S,202306
0201010666,C538,S,202306
0201010666,C539,S,202306
0201010666,D060,S,202306
0201010666,D061,S,202306
0201010666,D067,S,202306
0201010666,D069,S,202306
0201010666,N870,S,202306
0201010666,N871,S,202306
0201010666,N872,S,202306
0201010666,N879,S,202306
0202010791,I50,S,202306
0202030024,B200,S,202306
0202030024,B201,S,202306
0202030024,B202,S,202306
0202030024,B203,S,202306
0202030024,B204,S,202306
0202030024,B205,S,202306
0202030024,B206,S,202306
0202030024,B207,S,202306
0202030024,B208,S,202306
0202030024,B209,S,202306
0202030024,B210,S,202306
0202030024,B211,S,202306
0202030024,B212,S,202306
0202030024,B213,S,202306
0202030024,B217,S,202306
0202030024,B218,S,202306
0202030024,B219,S,202306
0202030024,B220,S,202306
0202030024,B221,S,202306
0202030024,B222,S,202306
0202030024,B227,S,202306
0202030024,B230,S,202306
0202030024,B231,S,202306
0202030024,B232,S,202306
0202030024,B238,S,202306
0202030024,B24,S,202306
0202030024,Z114,S,202306
0202030024,Z206,S,202306
0202030024,Z21,S,202306
0202030059,B182,S,202306
0202030210,B182,S,202306
0202031071,B200,S,202306
0202031071,B201,S,202306
0202031071,B202,S,202306
0202031071,B203,S,202306
0202031071,B204,S,202306
0202031071,B205,S,202306
0202031071,B206,S,202306
0202031071,B207,S,202306
0202031071,B208,S,202306
0202031071,B209,S,202306
0202031071,B210,S,202306
0202031071,B211,S,202306
0202031071,B212,S,202306
0202031071,B213,S,202306
0202031071,B217,S,202306
0202031071,B218,S,202306
0202031071,B219,S,202306
0202031071,B220,S,202306
0202031071,B221,S,202306
0202031071,B222,S,202306
0202031071,B227,S,202306
0202031071,B230,S,202306
0202031071,B231,S,202306
0202031071,B232,S,202306
0202031071,B238,S,202306
0202031071,B24,S,202306
0202031071,Z114,S,202306
0202031071,Z206,S,202306
0202031071,Z21,S,202306
0202031080,B182,S,202306
0202031241,B200,S,202306
0202031241,B201,S,202306
0202031241,B202,S,202306
0202031241,B203,S,202306
0202031241,B204,S,202306
0202031241,B205,S,202306
0202031241,B206,S,202306
0202031241,B207,S,202306
0202031241,B208,S,202306
0202031241,B209,S,202306
0202031241,B210,S,202306
0202031241,B211,S,202306
0202031241,B212,S,202306
0202031241,B213,S,202306
0202031241,B217,S,202306
0202031241,B218,S,202306
0202031241,B219,S,202306
0202031241,B220,S,202306
0202031241,B221,S,202306
0202031241,B222,S,202306
0202031241,B227,S,202306
0202031241,B230,S,202306
0202031241,B231,S,202306
0202031241,B232,S,202306
0202031241,B238,S,202306
0202031241,B24,S,202306
0202031322,J848,S,202306
0202031349,A300,S,202306
0202031349,A301,S,202306
0202031349,A302,S,202306
0202031349,A303,S,202306
0202031349,A304,S,202306
0202031349,A305,S,202306
0202031349,A308,S,202306
0202031349,A309,S,202306
0202031349,B92,S,202306
0202031357,A300,S,202306
0202031357,A301,S,202306
0202031357,A302,S,202306
0202031357,A303,S,202306
0202031357,A304,S,202306
0202031357,A305,S,202306
0202031357,A308,S,202306
0202031357,A309,S,202306
0202031357,B92,S,202306
0202031357,U89,S,202306
0202031357,U898,S,202306
0202031357,U899,S,202306
0202031357,Z911,S,202306
0202110028,D560,S,202306
0202110028,D561,S,202306
0202110028,D563,S,202306
0202110028,D564,S,202306
0202110028,D568,S,202306
0202110028,D570,S,202306
0202110028,D571,S,202306
0202110028,D572,S,202306
0202110028,D573,S,202306
0202110028,D578,S,202306
0202110125,E250,S,202306
0202110133,E538,S,202306
0202110141,E840,S,202306
0202110141,E841,S,202306
0202110141,E848,S,202306
0202110141,E849,S,202306
0203010035,A000,S,202306
0203010035,A001,S,202306
0203010035,A009,S,202306
0203010035,A010,S,202306
0203010035,A011,S,202306
0203010035,A012,S,202306
0203010035,A013,S,202306
0203010035,A014,S,202306
0203010035,A020,S,202306
0203010035,A021,S,202306
0203010035,A022,S,202306
0203010035,A028,S,202306
0203010035,A029,S,202306
0203010035,A030,S,202306
0203010035,A031,S,202306
0203010035,A032,S,202306
0203010035,A033,S,202306
0203010035,A038,S,202306
0203010035,A039,S,202306
0203010035,A040,S,202306
0203010035,A041,S,202306
0203010035,A042,S,202306
0203010035,A043,S,202306
0203010035,A044,S,202306
0203010035,A045,S,202306
0203010035,A046,S,202306
0203010035,A047,S,202306
0203010035,A048,S,202306
0203010035,A049,S,202306
0203010035,A050,S,202306
0203010035,A051,S,202306
0203010035,A052,S,202306
0203010035,A053,S,202306
0203010035,A054,S,202306
0203010035,A058,S,202306
0203010035,A059,S,202306
0203010035,A060,S,202306
0203010035,A061,S,202306
0203010035,A062,S,202306
0203010035,A063,S,202306
0203010035,A064,S,202306
0203010035,A065,S,202306
0203010035,A066,S,202306
0203010035,A067,S,202306
0203010035,A068,S,202306
0203010035,A069,S,202306
0203010035,A070,S,202306
0203010035,A071,S,202306
0203010035,A072,S,202306
0203010035,A073,S,202306
0203010035,A078,S,202306
0203010035,A079,S,202306
0203010035,A080,S,202306
0203010035,A081,S,202306
0203010035,A082,S,202306
0203010035,A083,S,202306
0203010035,A084,S,202306
0203010035,A085,S,202306
0203010035,A09,S,202306
0203010035,A150,S,202306
0203010035,A151,S,202306
0203010035,A152,S,202306
0203010035,A153,S,202306
0203010035,A154,S,202306
0203010035,A155,S,202306
0203010035,A156,S,202306
0203010035,A157,S,202306
0203010035,A158,S,202306
0203010035,A159,S,202306
0203010035,A160,S,202306
0203010035,A161,S,202306
0203010035,A162,S,202306
0203010035,A163,S,202306
0203010035,A164,S,202306
0203010035,A165,S,202306
0203010035,A167,S,202306
0203010035,A168,S,202306
0203010035,A169,S,202306
0203010035,A170,S,202306
0203010035,A171,S,202306
0203010035,A178,S,202306
0203010035,A179,S,202306
0203010035,A180,S,202306
0203010035,A181,S,202306
0203010035,A182,S,202306
0203010035,A183,S,202306
0203010035,A184,S,202306
0203010035,A185,S,202306
0203010035,A186,S,202306
0203010035,A187,S,202306
0203010035,A188,S,202306
0203010035,A190,S,202306
0203010035,A191,S,202306
0203010035,A192,S,202306
0203010035,A198,S,202306
0203010035,A199,S,202306
0203010035,A200,S,202306
0203010035,A201,S,202306
0203010035,A202,S,202306
0203010035,A203,S,202306
0203010035,A207,S,202306
0203010035,A208,S,202306
0203010035,A209,S,202306
0203010035,A210,S,202306
0203010035,A211,S,202306
0203010035,A212,S,202306
0203010035,A213,S,202306
0203010035,A217,S,202306
0203010035,A218,S,202306
0203010035,A219,S,202306
0203010035,A220,S,202306
0203010035,A221,S,202306
0203010035,A222,S,202306
0203010035,A227,S,202306
0203010035,A228,S,202306
0203010035,A229,S,202306
0203010035,A230,S,202306
0203010035,A231,S,202306
0203010035,A232,S,202306
0203010035,A233,S,202306
0203010035,A238,S,202306
0203010035,A239,S,202306
0203010035,A240,S,202306
0203010035,A241,S,202306
0203010035,A242,S,202306
0203010035,A243,S,202306
0203010035,A244,S,202306
0203010035,A250,S,202306
0203010035,A251,S,202306
0203010035,A259,S,202306
0203010035,A260,S,202306
0203010035,A267,S,202306
0203010035,A268,S,202306
0203010035,A269,S,202306
0203010035,A270,S,202306
0203010035,A278,S,202306
0203010035,A279,S,202306
0203010035,A280,S,202306
0203010035,A281,S,202306
0203010035,A282,S,202306
0203010035,A288,S,202306
0203010035,A289,S,202306
0203010035,A300,S,202306
0203010035,A301,S,202306
0203010035,A302,S,202306
0203010035,A303,S,202306
0203010035,A304,S,202306
0203010035,A305,S,202306
0203010035,A308,S,202306
0203010035,A309,S,202306
0203010035,A310,S,202306
0203010035,A311,S,202306
0203010035,A318,S,202306
0203010035,A319,S,202306
0203010035,A320,S,202306
0203010035,A321,S,202306
0203010035,A327,S,202306
0203010035,A328,S,202306
0203010035,A329,S,202306
0203010035,A33,S,202306
0203010035,A34,S,202306
0203010035,A35,S,202306
0203010035,A360,S,202306
0203010035,A361,S,202306
0203010035,A362,S,202306
0203010035,A363,S,202306
0203010035,A368,S,202306
0203010035,A369,S,202306
0203010035,A370,S,202306
0203010035,A371,S,202306
0203010035,A378,S,202306
0203010035,A379,S,202306
0203010035,A38,S,202306
0203010035,A390,S,202306
0203010035,A391,S,202306
0203010035,A392,S,202306
0203010035,A393,S,202306
0203010035,A394,S,202306
0203010035,A395,S,202306
0203010035,A398,S,202306
0203010035,A399,S,202306
0203010035,A400,S,202306
0203010035,A401,S,202306
0203010035,A402,S,202306
0203010035,A403,S,202306
0203010035,A408,S,202306
0203010035,A409,S,202306
0203010035,A410,S,202306
0203010035,A411,S,202306
0203010035,A412,S,202306
0203010035,A413,S,202306
0203010035,A414,S,202306
0203010035,A415,S,202306
0203010035,A418,S,202306
0203010035,A419,S,202306
0203010035,A420,S,202306
0203010035,A421,S,202306
0203010035,A422,S,202306
0203010035,A427,S,202306
0203010035,A428,S,202306
0203010035,A429,S,202306
0203010035,A430,S,202306
0203010035,A431,S,202306
0203010035,A438,S,202306
0203010035,A439,S,202306
0203010035,A440,S,202306
0203010035,A441,S,202306
0203010035,A448,S,202306
0203010035,A449,S,202306
0203010035,A46,S,202306
0203010035,A480,S,202306
0203010035,A481,S,202306
0203010035,A482,S,202306
0203010035,A483,S,202306
0203010035,A484,S,202306
0203010035,A488,S,202306
0203010035,A490,S,202306
0203010035,A491,S,202306
0203010035,A492,S,202306
0203010035,A493,S,202306
0203010035,A498,S,202306
0203010035,A499,S,202306
0203010035,A500,S,202306
0203010035,A501,S,202306
0203010035,A502,S,202306
0203010035,A503,S,202306
0203010035,A504,S,202306
0203010035,A505,S,202306
0203010035,A506,S,202306
0203010035,A507,S,202306
0203010035,A509,S,202306
0203010035,A510,S,202306
0203010035,A511,S,202306
0203010035,A512,S,202306
0203010035,A513,S,202306
0203010035,A514,S,202306
0203010035,A515,S,202306
0203010035,A519,S,202306
0203010035,A520,S,202306
0203010035,A521,S,202306
0203010035,A522,S,202306
0203010035,A523,S,202306
0203010035,A527,S,202306
0203010035,A528,S,202306
0203010035,A529,S,202306
0203010035,A530,S,202306
0203010035,A539,S,202306
0203010035,A540,S,202306
0203010035,A541,S,202306
0203010035,A542,S,202306
0203010035,A543,S,202306
0203010035,A544,S,202306
0203010035,A545,S,202306
0203010035,A546,S,202306
0203010035,A548,S,202306
0203010035,A549,S,202306
0203010035,A55,S,202306
0203010035,A560,S,202306
0203010035,A561,S,202306
0203010035,A562,S,202306
0203010035,A563,S,202306
0203010035,A564,S,202306
0203010035,A568,S,202306
0203010035,A57,S,202306
0203010035,A58,S,202306
0203010035,A590,S,202306
0203010035,A598,S,202306
0203010035,A599,S,202306
0203010035,A600,S,202306
0203010035,A601,S,202306
0203010035,A609,S,202306
0203010035,A63,S,202306
0203010035,A630,S,202306
0203010035,A638,S,202306
0203010035,A64,S,202306
0203010035,A65,S,202306
0203010035,A660,S,202306
0203010035,A661,S,202306
0203010035,A662,S,202306
0203010035,A663,S,202306
0203010035,A664,S,202306
0203010035,A665,S,202306
0203010035,A666,S,202306
0203010035,A667,S,202306
0203010035,A668,S,202306
0203010035,A669,S,202306
0203010035,A670,S,202306
0203010035,A671,S,202306
0203010035,A672,S,202306
0203010035,A673,S,202306
0203010035,A679,S,202306
0203010035,A680,S,202306
0203010035,A681,S,202306
0203010035,A689,S,202306
0203010035,A690,S,202306
0203010035,A691,S,202306
0203010035,A692,S,202306
0203010035,A698,S,202306
0203010035,A699,S,202306
0203010035,A70,S,202306
0203010035,A710,S,202306
0203010035,A711,S,202306
0203010035,A719,S,202306
0203010035,A740,S,202306
0203010035,A748,S,202306
0203010035,A749,S,202306
0203010035,A750,S,202306
0203010035,A751,S,202306
0203010035,A752,S,202306
0203010035,A753,S,202306
0203010035,A759,S,202306
0203010035,A770,S,202306
0203010035,A771,S,202306
0203010035,A772,S,202306
0203010035,A773,S,202306
0203010035,A778,S,202306
0203010035,A779,S,202306
0203010035,A78,S,202306
0203010035,A790,S,202306
0203010035,A791,S,202306
0203010035,A798,S,202306
0203010035,A799,S,202306
0203010035,A800,S,202306
0203010035,A801,S,202306
0203010035,A802,S,202306
0203010035,A803,S,202306
0203010035,A804,S,202306
0203010035,A809,S,202306
0203010035,A810,S,202306
0203010035,A811,S,202306
0203010035,A812,S,202306
0203010035,A818,S,202306
0203010035,A819,S,202306
0203010035,A820,S,202306
0203010035,A821,S,202306
0203010035,A829,S,202306
0203010035,A830,S,202306
0203010035,A831,S,202306
0203010035,A832,S,202306
0203010035,A833,S,202306
0203010035,A834,S,202306
0203010035,A835,S,202306
0203010035,A836,S,202306
0203010035,A838,S,202306
0203010035,A839,S,202306
0203010035,A840,S,202306
0203010035,A841,S,202306
0203010035,A848,S,202306
0203010035,A849,S,202306
0203010035,A850,S,202306
0203010035,A851,S,202306
0203010035,A852,S,202306
0203010035,A858,S,202306
0203010035,A86,S,202306
0203010035,A870,S,202306
0203010035,A871,S,202306
0203010035,A872,S,202306
0203010035,A878,S,202306
0203010035,A879,S,202306
0203010035,A880,S,202306
0203010035,A881,S,202306
0203010035,A888,S,202306
0203010035,A89,S,202306
0203010035,A90,S,202306
0203010035,A91,S,202306
0203010035,A920,S,202306
0203010035,A921,S,202306
